3797098:
 num     #instances         #bytes  class name (module)
7118:             1             16  sci.impl.namespaces$or_STAR_
7119:             1             16  sci.impl.namespaces$print_doc
7120:             1             16  sci.impl.namespaces$pst
7121:             1             16  sci.impl.namespaces$reflective_aset
7122:             1             16  sci.impl.namespaces$require
7123:             1             16  sci.impl.namespaces$require_STAR_
7124:             1             16  sci.impl.namespaces$root_cause
7125:             1             16  sci.impl.namespaces$sci_alias
7126:             1             16  sci.impl.namespaces$sci_all_ns
7127:             1             16  sci.impl.namespaces$sci_binding
7128:             1             16  sci.impl.namespaces$sci_bound_QMARK_
7129:             1             16  sci.impl.namespaces$sci_bound_fn
7130:             1             16  sci.impl.namespaces$sci_create_ns
7131:             1             16  sci.impl.namespaces$sci_find_ns
7132:             1             16  sci.impl.namespaces$sci_find_ns_STAR_
7133:             1             16  sci.impl.namespaces$sci_find_var
7134:             1             16  sci.impl.namespaces$sci_in_ns
7135:             1             16  sci.impl.namespaces$sci_intern
7136:             1             16  sci.impl.namespaces$sci_ns_aliases
7137:             1             16  sci.impl.namespaces$sci_ns_aliases_STAR_
7138:             1             16  sci.impl.namespaces$sci_ns_imports
7139:             1             16  sci.impl.namespaces$sci_ns_imports_STAR_
7140:             1             16  sci.impl.namespaces$sci_ns_interns
7141:             1             16  sci.impl.namespaces$sci_ns_interns_STAR_
7142:             1             16  sci.impl.namespaces$sci_ns_map
7143:             1             16  sci.impl.namespaces$sci_ns_name
7144:             1             16  sci.impl.namespaces$sci_ns_name_STAR_
7145:             1             16  sci.impl.namespaces$sci_ns_publics
7146:             1             16  sci.impl.namespaces$sci_ns_publics_STAR_
7147:             1             16  sci.impl.namespaces$sci_ns_refers
7148:             1             16  sci.impl.namespaces$sci_ns_refers_STAR_
7149:             1             16  sci.impl.namespaces$sci_ns_resolve
7150:             1             16  sci.impl.namespaces$sci_ns_unalias
7151:             1             16  sci.impl.namespaces$sci_ns_unmap
7152:             1             16  sci.impl.namespaces$sci_refer
7153:             1             16  sci.impl.namespaces$sci_refer_clojure
7154:             1             16  sci.impl.namespaces$sci_remove_ns
7155:             1             16  sci.impl.namespaces$sci_requiring_resolve
7156:             1             16  sci.impl.namespaces$sci_resolve
7157:             1             16  sci.impl.namespaces$sci_resolve_STAR_
7158:             1             16  sci.impl.namespaces$sci_the_ns
7159:             1             16  sci.impl.namespaces$sci_the_ns_STAR_
7160:             1             16  sci.impl.namespaces$sci_thread_bound_QMARK_
7161:             1             16  sci.impl.namespaces$sci_with_bindings
7162:             1             16  sci.impl.namespaces$sci_with_redefs
7163:             1             16  sci.impl.namespaces$sci_with_redefs_fn
7164:             1             16  sci.impl.namespaces$some__GT__GT__STAR_
7165:             1             16  sci.impl.namespaces$some__GT__STAR_
7166:             1             16  sci.impl.namespaces$source
7167:             1             16  sci.impl.namespaces$source_fn
7168:             1             16  sci.impl.namespaces$stack_element_str
7169:             1             16  sci.impl.namespaces$symbol_STAR_
7170:             1             16  sci.impl.namespaces$system_time
7171:             1             16  sci.impl.namespaces$use
7172:             1             16  sci.impl.namespaces$vswap_BANG_
7173:             1             16  sci.impl.namespaces$when_STAR_
7174:             1             16  sci.impl.namespaces$when__LT__clojure_1_DOT_11_DOT_0
7175:             1             16  sci.impl.namespaces$when_first_STAR_
7176:             1             16  sci.impl.namespaces$when_let_STAR_
7177:             1             16  sci.impl.namespaces$when_not_STAR_
7178:             1             16  sci.impl.namespaces$when_some_STAR_
7179:             1             16  sci.impl.namespaces$while_STAR_
7180:             1             16  sci.impl.namespaces$with_bindings_STAR_
7181:             1             16  sci.impl.namespaces$with_local_vars_STAR_
7182:             1             16  sci.impl.namespaces$with_open_STAR_
7183:             1             16  sci.impl.opts$__GT_ctx
7184:             1             16  sci.impl.opts$default_reify_fn
7185:             1             16  sci.impl.opts$eval9516$__GT_Env__9537
7186:             1             16  sci.impl.opts$eval9516$map__GT_Env__9539
7187:             1             16  sci.impl.opts$eval9564$__GT_Ctx__9594
7188:             1             16  sci.impl.opts$eval9564$map__GT_Ctx__9596
7189:             1             16  sci.impl.opts$init
7190:             1             16  sci.impl.opts$init_env_BANG_
7191:             1             16  sci.impl.opts$merge_opts
7192:             1             16  sci.impl.opts$normalize_classes
7193:             1             16  sci.impl.opts$process_permissions
7194:             1             16  sci.impl.opts$stringify_keys
7195:             1             16  sci.impl.parser$auto_resolve
7196:             1             16  sci.impl.parser$fully_qualify
7197:             1             16  sci.impl.parser$get_column_number
7198:             1             16  sci.impl.parser$get_line_number
7199:             1             16  sci.impl.parser$parse_next
7200:             1             16  sci.impl.parser$parse_string
7201:             1             16  sci.impl.parser$reader
7202:             1             16  sci.impl.parser$throw_eval_read
7203:             1             16  sci.impl.parser$var__GT_sym
7204:             1             16  sci.impl.protocols$__GT_sigs
7205:             1             16  sci.impl.protocols$default_QMARK_
7206:             1             16  sci.impl.protocols$defprotocol
7207:             1             16  sci.impl.protocols$extend
7208:             1             16  sci.impl.protocols$extend_protocol
7209:             1             16  sci.impl.protocols$extend_type
7210:             1             16  sci.impl.protocols$extends_QMARK_
7211:             1             16  sci.impl.protocols$find_matching_non_default_method
7212:             1             16  sci.impl.protocols$instance_impl
7213:             1             16  sci.impl.protocols$process_methods
7214:             1             16  sci.impl.protocols$process_single
7215:             1             16  sci.impl.protocols$process_single_extend_meta
7216:             1             16  sci.impl.protocols$satisfies_QMARK_
7217:             1             16  sci.impl.protocols$type__GT_str
7218:             1             16  sci.impl.proxy$proxy
7219:             1             16  sci.impl.proxy$proxy_STAR_
7220:             1             16  sci.impl.read$eof_or_throw
7221:             1             16  sci.impl.read$load_string
7222:             1             16  sci.impl.read$read
7223:             1             16  sci.impl.read$read_string
7224:             1             16  sci.impl.read$source_logging_reader
7225:             1             16  sci.impl.read$with_resolver
7226:             1             16  sci.impl.records$__GT_record_impl
7227:             1             16  sci.impl.records$assert_no_jvm_interface
7228:             1             16  sci.impl.records$clojure_str
7229:             1             16  sci.impl.records$defrecord
7230:             1             16  sci.impl.records$eval6567$fn__6568
7231:             1             16  sci.impl.records$eval6581$fn__6582
7232:             1             16  sci.impl.records$eval6581$fn__6582$G__6573__6585
7233:             1             16  sci.impl.records$eval6600$__GT_SciRecord__6606
7234:             1             16  sci.impl.records$eval6609$fn__6610
7235:             1             16  sci.impl.records$resolve_record_class
7236:             1             16  sci.impl.records$resolve_record_or_protocol_class
7237:             1             16  sci.impl.reify$reify
7238:             1             16  sci.impl.reify$reify_STAR_
7239:             1             16  sci.impl.resolve$check_permission_BANG_
7240:             1             16  sci.impl.resolve$lookup
7241:             1             16  sci.impl.resolve$lookup_STAR_
7242:             1             16  sci.impl.resolve$mark_resolve_sym
7243:             1             16  sci.impl.resolve$resolve_symbol
7244:             1             16  sci.impl.resolve$resolve_symbol_STAR_
7245:             1             16  sci.impl.resolve$throw_error_with_location
7246:             1             16  sci.impl.resolve$update_parents
7247:             1             16  sci.impl.types$__GT_Node
